,Fecha,Semana,Provincia,Distrito,Clima,Pluvio_Min,Pluvio_Max,Nubosidad,Presión,Viento_Min,Viento_Max,Temp_Min,Temp_Max,Punto_Rocío
55106,2024-01-22,4,LIMA,COMAS,,,,,1012.0,7.0,18.0,,,
55107,2024-01-22,4,LIMA,EL AGUSTINO,,,,,1013.0,6.0,16.0,,,
55108,2024-01-22,4,LIMA,INDEPENDENCIA,,,,,1012.0,8.0,17.0,,,
55109,2024-01-22,4,LIMA,JESUS MARIA,,,,,1012.0,9.0,16.0,,,
55110,2024-01-22,4,LIMA,LA MOLINA,,,,,1012.0,6.0,16.0,,,
55111,2024-01-22,4,LIMA,LA VICTORIA,,,,,1012.0,7.0,16.0,,,
55112,2024-01-22,4,LIMA,LIMA,,,,,1012.0,9.0,16.0,,,
55113,2024-01-22,4,LIMA,LINCE,,,,,1011.0,8.0,16.0,,,
55114,2024-01-22,4,LIMA,LOS OLIVOS,,,,,1012.0,9.0,18.0,,,
55115,2024-01-22,4,LIMA,LURIGANCHO,,,,,1014.0,3.0,14.0,,,
55116,2024-01-22,4,LIMA,LURIN,,,,,1013.0,6.0,16.0,,,
55117,2024-01-22,4,LIMA,MAGDALENA DEL MAR,,,,,1012.0,10.0,16.0,,,
55118,2024-01-22,4,LIMA,MIRAFLORES,,,,,1012.0,8.0,17.0,,,
55119,2024-01-22,4,LIMA,PACHACAMAC,,,,,1013.0,5.0,15.0,,,
55120,2024-01-22,4,LIMA,PUCUSANA,,,,,1013.0,9.0,18.0,,,
55121,2024-01-22,4,LIMA,PUEBLO LIBRE,,,,,1012.0,10.0,16.0,,,
55122,2024-01-22,4,LIMA,PUENTE PIEDRA,,,,,1012.0,7.0,17.0,,,
55123,2024-01-22,4,LIMA,PUNTA HERMOSA,,,,,1013.0,5.0,15.0,,,
55124,2024-01-22,4,LIMA,PUNTA NEGRA,,,,,1013.0,5.0,14.0,,,
55125,2024-01-22,4,LIMA,RIMAC,,,,,1012.0,7.0,17.0,,,
55126,2024-01-22,4,LIMA,SAN BARTOLO,,,,,1013.0,6.0,16.0,,,
55127,2024-01-22,4,LIMA,SAN BORJA,,,,,1013.0,7.0,17.0,,,
55128,2024-01-22,4,LIMA,SAN ISIDRO,,,,,1012.0,9.0,17.0,,,
55129,2024-01-22,4,LIMA,SAN JUAN DE LURIGANCHO,,,,,1012.0,6.0,16.0,,,
55130,2024-01-22,4,LIMA,SAN JUAN DE MIRAFLORES,,,,,1012.0,7.0,18.0,,,
55131,2024-01-22,4,LIMA,SAN LUIS,,,,,1012.0,6.0,16.0,,,
55132,2024-01-22,4,LIMA,SAN MARTIN DE PORRES,,,,,1012.0,10.0,18.0,,,
55133,2024-01-22,4,LIMA,SAN MIGUEL,,,,,1011.0,11.0,16.0,,,
55134,2024-01-22,4,LIMA,SANTA ANITA,,,,,1012.0,6.0,16.0,,,
55135,2024-01-22,4,LIMA,SANTA MARIA DEL MAR,,,,,1013.0,8.0,18.0,,,
55136,2024-01-22,4,LIMA,SANTA ROSA,,,,,1012.0,5.0,16.0,,,
55137,2024-01-22,4,LIMA,SANTIAGO DE SURCO,,,,,1012.0,7.0,17.0,,,
55138,2024-01-22,4,LIMA,SURQUILLO,,,,,1012.0,7.0,17.0,,,
55139,2024-01-22,4,LIMA,VILLA EL SALVADOR,,,,,1012.0,8.0,17.0,,,
55140,2024-01-22,4,LIMA,VILLA MARIA DEL TRIUNFO,,,,,1012.0,7.0,17.0,,,
55190,2024-01-23,4,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.8,,,,22.0,22.0,21.0
55191,2024-01-23,4,CALLAO,CALLAO,Despejado,0.2,0.0,0.8,,,,22.0,24.0,21.0
55192,2024-01-23,4,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.6,,,,22.0,25.0,21.0
55193,2024-01-23,4,CALLAO,LA PERLA,Despejado,0.0,0.0,0.7,,,,22.0,24.0,21.0
55194,2024-01-23,4,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.3,,,,22.0,24.0,21.0
55195,2024-01-23,4,CALLAO,MI PERU,Despejado,0.2,0.0,0.8,,,,22.0,26.0,20.0
55196,2024-01-23,4,CALLAO,VENTANILLA,Despejado,0.5,0.0,0.4,,,,22.0,25.0,20.0
55276,2024-01-23,4,LIMA,ANCON,Despejado,0.0,0.0,0.5,,,,20.5,28.0,19.0
55277,2024-01-23,4,LIMA,ATE,Despejado,0.0,0.0,0.9,,,,21.0,28.0,20.0
55278,2024-01-23,4,LIMA,BARRANCO,Despejado,0.7,0.0,0.6,,,,22.0,26.0,21.0
55279,2024-01-23,4,LIMA,BREÑA,Despejado,0.15,0.0,,,,,23.0,26.0,20.0
55280,2024-01-23,4,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.3,,,,22.0,29.0,18.0
55281,2024-01-23,4,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.6,,,,21.0,28.0,19.0
55282,2024-01-23,4,LIMA,CHORRILLOS,Despejado,1.0,0.0,0.7,,,,23.0,26.0,21.0
55283,2024-01-23,4,LIMA,CIENEGUILLA,Despejado,0.0,0.0,0.8,,,,21.0,28.0,19.0
55284,2024-01-23,4,LIMA,COMAS,Despejado,0.2,0.0,0.4,,,,21.0,28.0,20.0
55285,2024-01-23,4,LIMA,EL AGUSTINO,Despejado,0.0,0.0,0.8,,,,23.0,28.0,20.0
55286,2024-01-23,4,LIMA,INDEPENDENCIA,Despejado,0.09999999999999999,0.0,0.8,,,,21.5,27.0,20.0
55287,2024-01-23,4,LIMA,JESUS MARIA,Despejado,0.1,0.0,,,,,23.0,26.0,21.0
55288,2024-01-23,4,LIMA,LA MOLINA,Despejado,0.0,0.0,0.6,,,,22.0,27.0,20.0
55289,2024-01-23,4,LIMA,LA VICTORIA,Despejado,0.1,0.0,,,,,23.0,27.0,20.0
55290,2024-01-23,4,LIMA,LIMA,Despejado,0.0,0.0,0.8,,,,,26.0,20.0
55291,2024-01-23,4,LIMA,LINCE,Despejado,0.2,0.0,0.8,,,,22.333333333333332,26.0,21.0
55292,2024-01-23,4,LIMA,LOS OLIVOS,Despejado,0.3,0.0,0.5,,,,22.0,26.0,20.0
55293,2024-01-23,4,LIMA,LURIGANCHO,Despejado,0.05,0.0,,,,,21.0,29.0,20.0
55294,2024-01-23,4,LIMA,LURIN,Despejado,0.0,0.0,0.4,,,,22.0,26.0,19.0
55295,2024-01-23,4,LIMA,MAGDALENA DEL MAR,Despejado,0.1,0.0,,,,,22.0,25.0,21.0
55296,2024-01-23,4,LIMA,MIRAFLORES,Despejado,0.4,0.0,0.7,,,,23.0,23.0,21.0
55297,2024-01-23,4,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.4,,,,22.0,27.0,19.0
55298,2024-01-23,4,LIMA,PUCUSANA,Despejado,0.0,0.0,0.7,,,,22.0,25.0,21.0
55299,2024-01-23,4,LIMA,PUEBLO LIBRE,Despejado,0.1,0.0,0.6,,,,22.0,25.0,21.0
55300,2024-01-23,4,LIMA,PUENTE PIEDRA,Despejado,0.3,0.0,,,,,22.0,26.0,20.0
55301,2024-01-23,4,LIMA,PUNTA HERMOSA,Despejado,0.06666666666666667,0.0,1.0,,,,22.0,27.0,18.0
55302,2024-01-23,4,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.5,,,,22.0,27.0,18.0
55303,2024-01-23,4,LIMA,RIMAC,Despejado,0.0,0.0,0.8,,,,23.0,27.0,20.0
55304,2024-01-23,4,LIMA,SAN BARTOLO,Despejado,0.0,0.0,0.9,,,,22.0,27.0,20.0
55305,2024-01-23,4,LIMA,SAN BORJA,Despejado,0.3,0.0,0.8,,,,23.0,27.0,20.0
55306,2024-01-23,4,LIMA,SAN ISIDRO,Despejado,0.3,0.0,0.7,,,,23.0,26.0,21.0
55307,2024-01-23,4,LIMA,SAN JUAN DE LURIGANCHO,Despejado,0.0,0.0,0.7,,,,22.0,29.0,19.0
55308,2024-01-23,4,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.8,0.0,0.7,,,,23.0,26.0,21.0
55309,2024-01-23,4,LIMA,SAN LUIS,Despejado,0.1,0.0,1.0,,,,23.0,28.0,20.0
55310,2024-01-23,4,LIMA,SAN MARTIN DE PORRES,Despejado,0.3,0.0,0.5,,,,22.0,25.0,21.0
55311,2024-01-23,4,LIMA,SAN MIGUEL,Despejado,0.0,0.0,0.5,,,,22.0,25.0,21.0
55312,2024-01-23,4,LIMA,SANTA ANITA,Despejado,0.0,0.0,1.0,,,,22.0,28.0,20.0
55313,2024-01-23,4,LIMA,SANTA MARIA DEL MAR,Despejado,0.0,0.0,0.8,,,,22.0,26.0,20.0
55314,2024-01-23,4,LIMA,SANTA ROSA,Despejado,0.1,0.0,0.3,,,,22.0,26.0,20.0
55315,2024-01-23,4,LIMA,SANTIAGO DE SURCO,Despejado,0.6,0.0,,,,,23.0,27.0,21.0
55316,2024-01-23,4,LIMA,SURQUILLO,Despejado,0.4,0.0,,,,,23.0,27.0,20.0
55317,2024-01-23,4,LIMA,VILLA EL SALVADOR,Despejado,0.5,0.0,0.6,,,,22.0,25.0,21.0
55318,2024-01-23,4,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.3,0.0,0.8,,,,22.0,26.0,20.0
55368,2024-01-31,5,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.8,1013.0,14.0,17.0,23.0,23.0,21.0
55369,2024-01-31,5,CALLAO,CALLAO,Despejado,0.0,0.0,0.8,1013.0,13.0,17.0,21.5,26.0,21.0
55370,2024-01-31,5,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,1.0,1012.0,12.0,17.0,23.0,27.0,21.0
55371,2024-01-31,5,CALLAO,LA PERLA,Despejado,0.0,0.0,0.8,1013.0,15.0,16.0,21.25,26.0,21.0
55372,2024-01-31,5,CALLAO,LA PUNTA,Despejado,0.0,0.0,1.0,1013.0,15.0,16.0,23.0,25.0,21.0
55373,2024-01-31,5,CALLAO,MI PERU,Despejado,0.0,0.0,0.8,1011.0,7.0,17.0,22.0,28.0,20.0
55374,2024-01-31,5,CALLAO,VENTANILLA,Despejado,0.0,0.0,1.0,1012.0,9.0,17.0,23.0,28.0,21.0
55454,2024-01-31,5,LIMA,ANCON,Despejado,0.0,0.0,1.0,1012.0,6.0,18.0,20.5,30.0,20.0
55455,2024-01-31,5,LIMA,ATE,Despejado,0.0,0.0,0.9,1015.0,6.0,20.0,21.0,31.0,21.0
55456,2024-01-31,5,LIMA,BARRANCO,Despejado,0.0,0.0,1.0,1012.0,12.0,17.0,22.0,26.0,20.0
55457,2024-01-31,5,LIMA,BREÑA,Despejado,0.0,0.0,,1013.0,11.0,17.0,24.0,28.0,21.0
55458,2024-01-31,5,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.8,1014.0,2.0,17.0,22.0,29.0,20.0
55459,2024-01-31,5,LIMA,CHACLACAYO,Niebla,0.0,0.0,0.9,1015.0,3.0,16.0,19.0,26.0,20.0
55460,2024-01-31,5,LIMA,CHORRILLOS,Despejado,0.0,0.0,1.0,1014.0,13.0,17.0,24.0,26.0,21.0
55461,2024-01-31,5,LIMA,CIENEGUILLA,Niebla,0.0,0.0,0.9,1014.0,4.0,4.0,20.0,27.0,20.0
55462,2024-01-31,5,LIMA,COMAS,Despejado,0.0,0.0,1.0,1012.0,6.0,17.0,21.0,30.0,20.0
55463,2024-01-31,5,LIMA,EL AGUSTINO,Despejado,0.0,0.0,0.9,1014.0,7.0,18.0,24.0,29.0,21.0
55464,2024-01-31,5,LIMA,INDEPENDENCIA,Despejado,0.0,0.0,0.8,1012.0,9.0,17.0,23.0,29.0,21.0
55465,2024-01-31,5,LIMA,JESUS MARIA,Despejado,0.0,0.0,,1013.0,11.0,17.0,24.0,27.0,21.0
55466,2024-01-31,5,LIMA,LA MOLINA,Despejado,0.0,0.0,0.9,1014.0,8.0,19.0,22.0,30.0,21.0
55467,2024-01-31,5,LIMA,LA VICTORIA,Despejado,0.0,0.0,,1012.0,9.0,18.0,21.75,28.0,21.0
55468,2024-01-31,5,LIMA,LIMA,Despejado,0.0,0.0,1.0,1012.0,10.0,17.0,,28.0,21.0
55469,2024-01-31,5,LIMA,LINCE,Despejado,0.0,0.0,0.9,1012.0,11.0,17.0,24.0,27.0,20.0
55470,2024-01-31,5,LIMA,LOS OLIVOS,Despejado,0.0,0.0,1.0,1013.0,9.0,17.0,23.0,28.0,21.0
55471,2024-01-31,5,LIMA,LURIGANCHO,Niebla,0.0,0.0,,1016.0,3.0,15.0,19.0,27.0,20.0
55472,2024-01-31,5,LIMA,LURIN,Despejado,0.0,0.0,1.0,1014.0,6.0,18.0,22.0,28.0,21.0
55473,2024-01-31,5,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1013.0,13.0,17.0,24.0,27.0,21.0
55474,2024-01-31,5,LIMA,MIRAFLORES,Despejado,0.0,0.0,0.9,1013.0,12.0,17.0,24.0,24.0,21.0
55475,2024-01-31,5,LIMA,PACHACAMAC,Despejado,0.0,0.0,1.0,1015.0,6.0,19.0,21.0,28.0,21.0
55476,2024-01-31,5,LIMA,PUCUSANA,Despejado,0.0,0.0,1.0,1012.0,9.0,15.0,23.0,27.0,22.0
55477,2024-01-31,5,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,1.0,1013.0,13.0,17.0,24.0,27.0,20.0
55478,2024-01-31,5,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1013.0,7.0,17.0,23.0,29.0,20.0
55479,2024-01-31,5,LIMA,PUNTA HERMOSA,Despejado,0.06666666666666667,0.0,0.9,1014.0,4.0,16.0,22.0,30.0,20.0
55480,2024-01-31,5,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,1.0,1014.0,4.0,15.0,21.0,29.0,19.0
55481,2024-01-31,5,LIMA,RIMAC,Despejado,0.0,0.0,1.0,1013.0,8.0,17.0,24.0,29.0,21.0
55482,2024-01-31,5,LIMA,SAN BARTOLO,Despejado,0.0,0.0,0.9,1014.0,5.0,15.0,21.0,30.0,20.0
55483,2024-01-31,5,LIMA,SAN BORJA,Despejado,0.0,0.0,0.9,1014.0,10.0,18.0,24.0,28.0,21.0
55484,2024-01-31,5,LIMA,SAN ISIDRO,Despejado,0.0,0.0,1.0,1013.0,12.0,17.0,21.75,27.0,20.0
55485,2024-01-31,5,LIMA,SAN JUAN DE LURIGANCHO,Despejado,0.0,0.0,0.8,1012.0,5.0,18.0,20.75,30.0,20.0
55486,2024-01-31,5,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,1.0,1014.0,10.0,18.0,24.0,27.0,21.0
55487,2024-01-31,5,LIMA,SAN LUIS,Despejado,0.0,0.0,1.0,1013.0,9.0,18.0,24.0,29.0,21.0
55488,2024-01-31,5,LIMA,SAN MARTIN DE PORRES,Despejado,0.0,0.0,1.0,1013.0,11.0,17.0,23.0,27.0,21.0
55489,2024-01-31,5,LIMA,SAN MIGUEL,Despejado,0.0,0.0,1.0,1012.0,14.0,17.0,23.0,26.0,21.0
55490,2024-01-31,5,LIMA,SANTA ANITA,Despejado,0.0,0.0,1.0,1013.0,7.0,19.0,23.0,30.0,21.0
55491,2024-01-31,5,LIMA,SANTA MARIA DEL MAR,Despejado,0.0,0.0,0.9,1013.0,7.0,16.0,23.0,29.0,22.0
55492,2024-01-31,5,LIMA,SANTA ROSA,Despejado,0.0,0.0,0.9,1013.0,7.0,17.0,22.0,28.0,20.0
55493,2024-01-31,5,LIMA,SANTIAGO DE SURCO,Despejado,0.0,0.0,,1014.0,10.0,18.0,22.0,28.0,21.0
55494,2024-01-31,5,LIMA,SURQUILLO,Despejado,0.0,0.0,,1013.0,10.0,17.0,24.0,27.0,21.0
55495,2024-01-31,5,LIMA,VILLA EL SALVADOR,Despejado,0.0,0.0,0.9,1014.0,12.0,17.0,23.0,27.0,21.0
55496,2024-01-31,5,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.0,0.0,0.9,1014.0,9.0,18.0,23.0,29.0,22.0
55546,2024-02-01,5,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.4,1011.0,14.0,15.0,23.0,23.0,21.0
55547,2024-02-01,5,CALLAO,CALLAO,Despejado,0.0,0.0,0.4,1011.0,14.0,15.0,-27.333333333333332,26.0,21.0
55548,2024-02-01,5,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.1,0.0,1.0,1012.0,12.0,15.0,23.0,27.0,20.0
55549,2024-02-01,5,CALLAO,LA PERLA,Despejado,0.0,0.0,0.4,1011.0,15.0,15.0,23.25,26.0,21.0
55550,2024-02-01,5,CALLAO,LA PUNTA,Despejado,0.0,0.0,1.0,1011.0,16.0,15.0,23.0,26.0,21.0
55551,2024-02-01,5,CALLAO,MI PERU,Despejado,0.6,0.0,0.4,1012.0,9.0,15.0,23.0,28.0,20.0
55552,2024-02-01,5,CALLAO,VENTANILLA,Despejado,0.3,0.0,0.9,1012.0,11.0,15.0,23.25,27.0,21.0
55632,2024-02-01,5,LIMA,ANCON,Despejado,0.0,0.025,1.0,1012.0,5.0,16.0,22.5,29.0,20.0
55633,2024-02-01,5,LIMA,ATE,Despejado,0.4,0.0,1.0,1016.0,4.0,15.0,22.0,30.0,20.0
55634,2024-02-01,5,LIMA,BARRANCO,Despejado,0.2,0.0,1.0,1012.0,9.0,15.0,23.0,28.0,21.0
55635,2024-02-01,5,LIMA,BREÑA,Despejado,0.0,0.0,,1012.0,9.0,14.0,23.0,28.0,20.0
55636,2024-02-01,5,LIMA,CARABAYLLO,Despejado,0.7,0.0,0.4,1013.0,5.0,17.0,23.0,29.0,19.0
55637,2024-02-01,5,LIMA,CHACLACAYO,Despejado,0.5,0.0,1.0,1015.0,2.0,16.0,20.0,29.0,20.0
55638,2024-02-01,5,LIMA,CHORRILLOS,Despejado,0.1,0.0,0.4,1012.0,9.0,16.0,23.0,27.0,21.0
55639,2024-02-01,5,LIMA,CIENEGUILLA,Despejado,0.5,0.0,1.0,1013.0,1.0,1.0,21.0,30.0,19.0
55640,2024-02-01,5,LIMA,COMAS,Despejado,0.1,0.0,1.0,1012.0,8.0,17.0,23.0,29.0,20.0
55641,2024-02-01,5,LIMA,EL AGUSTINO,Despejado,0.4,0.0,0.5,1016.0,6.0,15.0,23.0,30.0,19.0
55642,2024-02-01,5,LIMA,INDEPENDENCIA,Despejado,0.2,0.0,0.4,1012.0,9.0,16.0,23.0,28.0,20.0
55643,2024-02-01,5,LIMA,JESUS MARIA,Despejado,0.2,0.0,,1012.0,10.0,15.0,23.0,28.0,20.0
55644,2024-02-01,5,LIMA,LA MOLINA,Despejado,0.0,0.0,0.5,1013.0,6.0,14.0,23.0,30.0,20.0
55645,2024-02-01,5,LIMA,LA VICTORIA,Despejado,0.3,0.0,,1012.0,7.0,14.0,23.0,29.0,19.0
55646,2024-02-01,5,LIMA,LIMA,Despejado,0.2,0.0,1.0,506.0,9.0,15.0,22.5,28.0,20.0
55647,2024-02-01,5,LIMA,LINCE,Despejado,0.2,0.0,0.4,1012.0,9.0,15.0,23.0,28.0,20.0
55648,2024-02-01,5,LIMA,LOS OLIVOS,Despejado,0.1,0.0,1.0,1012.0,10.0,16.0,23.0,28.0,20.0
55649,2024-02-01,5,LIMA,LURIGANCHO,Despejado,0.4,0.0,,1017.0,2.0,17.0,21.0,29.0,21.0
55650,2024-02-01,5,LIMA,LURIN,Despejado,0.0,0.0,0.5,1015.0,6.0,15.0,22.0,29.0,20.0
55651,2024-02-01,5,LIMA,MAGDALENA DEL MAR,Despejado,0.1,0.0,,1012.0,12.0,15.0,23.0,27.0,20.0
55652,2024-02-01,5,LIMA,MIRAFLORES,Despejado,0.2,0.0,0.4,1012.0,9.0,15.0,23.0,23.0,20.0
55653,2024-02-01,5,LIMA,PACHACAMAC,Despejado,0.3,0.0,0.5,1016.0,5.0,14.0,22.0,30.0,20.0
55654,2024-02-01,5,LIMA,PUCUSANA,Despejado,0.1,0.0,0.9,1011.0,8.0,15.0,24.0,27.0,21.0
55655,2024-02-01,5,LIMA,PUEBLO LIBRE,Despejado,0.2,0.0,1.0,1015.0,11.0,15.0,23.0,27.0,21.0
55656,2024-02-01,5,LIMA,PUENTE PIEDRA,Despejado,0.4,0.0,,1011.0,9.0,16.0,23.0,28.0,20.0
55657,2024-02-01,5,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,1.0,1015.0,4.0,14.0,22.0,30.0,20.0
55658,2024-02-01,5,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.5,1012.0,4.0,14.0,21.0,29.0,19.0
55659,2024-02-01,5,LIMA,RIMAC,Despejado,0.3,0.0,1.0,1013.0,8.0,15.0,23.0,29.0,19.0
55660,2024-02-01,5,LIMA,SAN BARTOLO,Despejado,0.0,0.0,1.0,1012.0,5.0,15.0,22.333333333333332,29.0,20.0
55661,2024-02-01,5,LIMA,SAN BORJA,Despejado,0.3,0.0,0.4,1016.0,7.0,15.0,23.0,29.0,20.0
55662,2024-02-01,5,LIMA,SAN ISIDRO,Despejado,0.2,0.0,1.0,1012.0,10.0,15.0,23.0,28.0,21.0
55663,2024-02-01,5,LIMA,SAN JUAN DE LURIGANCHO,Despejado,0.0,0.0,0.5,1013.0,5.0,18.0,23.0,30.0,19.0
55664,2024-02-01,5,LIMA,SAN JUAN DE MIRAFLORES,Despejado,0.0,0.0,0.4,1012.0,7.0,15.0,23.0,28.0,21.0
55665,2024-02-01,5,LIMA,SAN LUIS,Despejado,0.4,0.0,0.9,1013.0,6.0,14.0,23.0,30.0,19.0
55666,2024-02-01,5,LIMA,SAN MARTIN DE PORRES,Despejado,0.1,0.0,1.0,1011.0,12.0,15.0,23.0,27.0,21.0
55667,2024-02-01,5,LIMA,SAN MIGUEL,Despejado,0.1,0.0,1.0,1012.0,13.0,15.0,23.0,27.0,21.0
55668,2024-02-01,5,LIMA,SANTA ANITA,Despejado,0.4,0.0,1.0,1013.0,5.0,15.0,23.0,30.0,19.0
55669,2024-02-01,5,LIMA,SANTA MARIA DEL MAR,Despejado,0.0,0.0,1.0,1011.0,7.0,15.0,23.0,29.0,21.0
55670,2024-02-01,5,LIMA,SANTA ROSA,Despejado,0.7,0.0,0.9,1010.0,9.0,14.0,23.0,28.0,22.0
55671,2024-02-01,5,LIMA,SANTIAGO DE SURCO,Despejado,0.2,0.0,,1012.0,7.0,15.0,23.0,28.0,20.0
55672,2024-02-01,5,LIMA,SURQUILLO,Despejado,0.3,0.0,,1012.0,8.0,15.0,23.0,28.0,20.0
55673,2024-02-01,5,LIMA,VILLA EL SALVADOR,Despejado,0.1,0.0,1.0,1012.0,9.0,16.0,23.0,27.0,22.0
55674,2024-02-01,5,LIMA,VILLA MARIA DEL TRIUNFO,Despejado,0.2,0.0,1.0,1012.0,7.0,14.0,23.0,28.0,21.0
55724,2024-02-08,6,CALLAO,BELLAVISTA,Despejado,0.0,0.0,0.4,1011.0,10.0,17.0,23.0,23.0,22.0
55725,2024-02-08,6,CALLAO,CALLAO,Despejado,0.0,0.0,0.4,1011.0,10.0,17.0,23.0,25.0,22.0
55726,2024-02-08,6,CALLAO,CARMEN DE LA LEGUA REYNOSO,Despejado,0.0,0.0,0.7,1009.0,9.0,17.0,23.0,26.0,22.0
55727,2024-02-08,6,CALLAO,LA PERLA,Despejado,0.0,0.0,0.4,1011.0,10.0,16.0,23.0,25.0,23.0
55728,2024-02-08,6,CALLAO,LA PUNTA,Despejado,0.0,0.0,0.6,1011.0,11.0,16.0,23.0,25.0,22.0
55729,2024-02-08,6,CALLAO,MI PERU,Despejado,0.0,0.0,0.7,1010.0,8.0,16.0,23.0,28.0,21.0
55730,2024-02-08,6,CALLAO,VENTANILLA,Despejado,0.0,0.0,0.8,1009.0,9.0,16.0,23.0,26.0,22.0
55810,2024-02-08,6,LIMA,ANCON,Despejado,0.0,0.0,0.8,1010.0,5.0,17.0,23.0,29.0,20.0
55811,2024-02-08,6,LIMA,ATE,Despejado,0.0,0.0,1.0,1012.0,4.0,16.0,22.0,30.0,21.0
55812,2024-02-08,6,LIMA,BARRANCO,Despejado,0.0,0.0,0.8,1010.0,8.0,17.0,23.0,27.0,23.0
55813,2024-02-08,6,LIMA,BREÑA,Despejado,0.0,0.0,,1010.0,8.0,17.0,22.666666666666668,28.0,22.0
55814,2024-02-08,6,LIMA,CARABAYLLO,Despejado,0.0,0.0,0.9,1012.0,7.0,16.0,22.5,29.0,20.0
55815,2024-02-08,6,LIMA,CHACLACAYO,Despejado,0.0,0.0,0.9,1012.0,3.0,15.0,20.0,28.0,19.0
55816,2024-02-08,6,LIMA,CHORRILLOS,Despejado,0.0,0.0,0.8,1011.0,8.0,17.0,23.0,26.0,23.0
55817,2024-02-08,6,LIMA,CIENEGUILLA,Niebla,0.0,0.0,0.9,1012.0,3.0,3.0,22.0,29.0,20.0
55818,2024-02-08,6,LIMA,COMAS,Despejado,0.03333333333333333,0.0,0.8,1010.0,7.0,17.0,23.0,29.0,21.0
55819,2024-02-08,6,LIMA,EL AGUSTINO,Despejado,0.0,0.0,0.8,1011.0,6.0,17.0,22.0,30.0,22.0
55820,2024-02-08,6,LIMA,INDEPENDENCIA,Despejado,0.05,0.0,0.7,1010.0,8.0,17.0,22.0,28.0,21.0
55821,2024-02-08,6,LIMA,JESUS MARIA,Despejado,0.0,0.0,,1010.0,8.0,17.0,22.0,28.0,22.0
55822,2024-02-08,6,LIMA,LA MOLINA,Despejado,0.0,0.0,0.9,1011.0,5.0,16.0,22.0,29.0,22.0
55823,2024-02-08,6,LIMA,LA VICTORIA,Despejado,0.0,0.0,,1010.0,7.0,17.0,22.75,29.0,22.0
55824,2024-02-08,6,LIMA,LIMA,Despejado,0.0,0.0,0.6,506.0,8.0,17.0,22.5,28.0,22.0
55825,2024-02-08,6,LIMA,LINCE,Despejado,0.0,0.0,0.7,1010.0,8.0,17.0,22.0,28.0,23.0
55826,2024-02-08,6,LIMA,LOS OLIVOS,Despejado,0.0,0.0,0.8,1011.0,8.0,17.0,23.0,27.0,21.0
55827,2024-02-08,6,LIMA,LURIGANCHO,Despejado,0.0,0.0,,1013.0,3.0,16.0,20.0,27.0,20.0
55828,2024-02-08,6,LIMA,LURIN,Despejado,0.0,0.0,0.9,1013.0,5.0,13.0,22.5,28.0,20.0
55829,2024-02-08,6,LIMA,MAGDALENA DEL MAR,Despejado,0.0,0.0,,1011.0,9.0,16.0,23.0,27.0,22.0
55830,2024-02-08,6,LIMA,MIRAFLORES,Despejado,0.0,0.0,0.8,1011.0,8.0,17.0,23.0,23.0,22.0
55831,2024-02-08,6,LIMA,PACHACAMAC,Despejado,0.0,0.0,0.9,1014.0,4.0,14.0,23.0,29.0,20.0
55832,2024-02-08,6,LIMA,PUCUSANA,Despejado,0.0,0.0,0.7,1011.0,8.0,15.0,23.0,27.0,21.0
55833,2024-02-08,6,LIMA,PUEBLO LIBRE,Despejado,0.0,0.0,0.6,1012.0,9.0,17.0,23.25,27.0,23.0
55834,2024-02-08,6,LIMA,PUENTE PIEDRA,Despejado,0.0,0.0,,1011.0,8.0,16.0,23.0,28.0,21.0
55835,2024-02-08,6,LIMA,PUNTA HERMOSA,Despejado,0.0,0.0,0.8,1013.0,4.0,13.0,23.0,29.0,19.0
55836,2024-02-08,6,LIMA,PUNTA NEGRA,Despejado,0.0,0.0,0.8,1012.0,4.0,12.0,22.0,28.0,18.0
55837,2024-02-08,6,LIMA,RIMAC,Despejado,0.0,0.0,0.6,1010.0,7.0,17.0,22.0,29.0,22.0
55838,2024-02-08,6,LIMA,SAN BARTOLO,Despejado,0.0,0.0,0.8,1012.0,5.0,14.0,22.333333333333332,29.0,21.0
