,Año,Semana,Ubigeo,casos,viento_prom,barrido_calle,separacion_basura,exposicion_basurales,exposicion_precipicios,exposicion_deslizamientos,agua_potable,sanitario_compartido,conserva_agua,purificacion_agua
8280,2024,10,150125,103.0,1.1886643687140526,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0954239375879568,0.9679466482458642,0.9838320594402457
8281,2024,10,150126,1.0,-0.42689767559974634,0.0,0.625,0.0,0.0,0.125,1.0,0.0726722375105813,0.9777172670659056,0.9888162513880796
8283,2024,10,150128,46.0,0.8296505810887639,0.9540322580645164,0.4344362357146609,0.0587377220405245,0.0178585352736369,0.0322194849932617,1.0,0.0925188425093587,0.9630581385005064,0.9850466726386716
8284,2024,10,150129,3.0,-0.42689767559974634,0.8337913699204023,0.5448296421453694,0.0587377220405245,0.0432175304772168,0.0887543353160989,1.0,0.0888878101263519,0.976489593262983,0.9896507537752331
8285,2024,10,150130,16.0,0.6501436872761196,0.9616422287390032,0.4178852775922395,0.0587377220405245,0.0178585352736369,0.0322194849932617,1.0,0.0886405438065457,0.9540876505862182,0.990092496991178
8286,2024,10,150131,10.0,1.1886643687140526,0.957551319648094,0.4146156314485568,0.0587377220405245,0.0178585352736369,0.0322194849932617,1.0,0.0855371768480578,0.95554698109673,0.9900640653005696
8287,2024,10,150132,215.0,0.11162300583818661,0.8387096774193549,0.5806451612903226,0.032258064516129,0.1935483870967742,0.1612903225806452,1.0,0.0859558124768234,0.9776072143364138,0.9851951763133484
8288,2024,10,150133,111.0,0.6501436872761196,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,1.0,0.095909742701015,0.96387228206409,0.9883764153568104
8289,2024,10,150134,5.0,0.2911298996508309,0.9623460410557186,0.4100672929295392,0.0587377220405245,0.0186313277352339,0.0322194849932617,1.0,0.0887554977561101,0.9578209240759076,0.9844780093992525
8290,2024,10,150135,171.0,2.086198837777274,0.4,0.3,0.0,0.0,0.0,1.0,0.0855210983049217,0.9627554862404796,0.9867045340253184
8291,2024,10,150136,10.0,2.2657057315899185,1.0,0.3636363636363636,0.0,0.0,0.0,1.0,0.0771937292091387,0.9585963715862776,0.9910113971019996
8292,2024,10,150137,9.0,-0.0678838879744577,0.9529953917050692,0.4178852775922395,0.0587377220405245,0.0224204876581699,0.0337293239154428,1.0,0.0935341936946014,0.9630337435454994,0.9860856343757376
8294,2024,10,150139,5.0,1.1886643687140526,0.8477607875994975,0.5211208276341761,0.0587377220405245,0.0206667006205019,0.0395184352330844,1.0,0.0857567661835133,0.9706288833361036,0.9790153082881108
8295,2024,10,150140,21.0,0.6501436872761196,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0726281213432302,0.9589023651214744,0.9868710266647212
8296,2024,10,150141,7.0,0.8296505810887639,0.9671554252199416,0.4067976467858566,0.0587377220405245,0.0178585352736369,0.0322194849932617,1.0,0.0845611314545323,0.9525454852115944,0.990301188809282
8297,2024,10,70106,325.0,2.086198837777274,1.0,0.6666666666666666,0.1025641025641026,0.0256410256410256,0.1025641025641026,1.0,0.0856829957191234,0.9751616633382586,0.9777671197811556
8298,2024,10,150142,67.0,1.0091574749014083,0.5,0.375,0.1666666666666667,0.0,0.0,1.0,0.0885733392383216,0.9585250529618012,0.9867106693946094
8299,2024,10,150143,265.0,0.6501436872761196,0.0,0.6521739130434783,0.1904761904761905,0.2380952380952381,0.3333333333333333,1.0,0.0899735260227319,0.9750855358885688,0.9867348768428372
8300,2024,11,150102,4.0,-0.04026744277251315,0.1212468839283818,0.7277906867481612,0.121995465505694,0.0028081414817256,0.0113342605786836,1.0,0.0748446289920483,0.9784905710853962,0.9889777187336568
8301,2024,11,150103,133.0,-0.08157177748086929,0.997441924778761,0.5714285714285714,0.1321097883597883,0.0034060846560846,0.1464947089947089,1.0,0.1071389117449473,0.975550632000214,0.9857066414331096
8302,2024,11,150104,3.0,0.9818451146816654,0.9287463891478928,0.433764101711743,0.0605857389526453,0.0179640859908296,0.0290862801745757,1.0,0.084191563743373,0.9604407286921488,0.9895248479099344
8303,2024,11,70102,6.0,2.345486573284427,1.0,0.295157967032967,0.0,0.0,0.0,1.0,0.0734097272296709,0.9530585384974488,0.980081013255818
8304,2024,11,150105,13.0,1.128599482150945,0.9588740929184688,0.466576584529876,0.06350898718048,0.0164839958774498,0.0299739025582184,1.0,0.0918779314492411,0.9627578909945204,0.9846149730937024
8305,2024,11,70101,46.0,2.4903139570812143,0.9985691828179442,0.509231279481132,0.1640180265654648,0.0165441176470588,0.0025201612903225,0.949375,0.1030485886931551,0.9742399583189328,0.9787177809150762
8306,2024,11,150106,201.0,-0.7657369975091816,0.768014571437934,0.5952954396192426,0.069167194441242,0.0409894867040117,0.088957343248618,1.0,0.0653738569078987,0.9774695057096936,0.9893509814812372
8307,2024,11,70103,1.0,1.9000435404900873,1.0,0.3504464285714285,0.140625,0.0,0.0,1.0,0.0920535556730546,0.9611435530805458,0.9841308553310288
8308,2024,11,150107,73.0,-0.7859114632250356,0.8801956625162619,0.5481280024172498,0.0622222870648815,0.0252776040204576,0.0739138534638079,1.0,0.0869141997289824,0.97221797438416,0.9859540877572964
8309,2024,11,150108,49.0,0.9353062903598693,0.8425,0.6522499999999999,0.0,0.0,0.0,1.0,0.0691100757635047,0.9668247979110578,0.9886476018242932
8310,2024,11,150109,21.0,-2.4422809495549904,0.9224124308382212,0.5538898049821781,0.0604399361490505,0.0356536810519952,0.1007530555925268,1.0,0.0917568563815018,0.9780563558142604,0.9918572261729176
8311,2024,11,150110,620.0,1.0242674827980947,0.4582419994617037,0.4237179360629631,0.1569220430107527,0.0,0.1088709677419354,1.0,0.0796629964624647,0.9639553595428438,0.983703824557422
8312,2024,11,150111,63.0,0.15816183015998334,0.9727822580645162,0.6238456035379812,0.0444849115504682,0.0,0.0,1.0,0.0998596012018176,0.9723842802729188,0.9865604933860692
8313,2024,11,150112,306.0,1.128599482150945,0.9207784917536777,0.4516446065177966,0.0842247464739768,0.0150681391371311,0.0428101904630645,1.0,0.0925041999579561,0.963000504943984,0.9835559566392283
8314,2024,11,150113,19.0,1.2684452104085602,0.9649087968172892,0.435468878889356,0.0618326202599484,0.0164957364335576,0.0287971883056465,1.0,0.0901327995932496,0.9571866504745746,0.9902905343506389
8315,2024,11,150114,21.0,0.2911298996508309,0.9849456285250044,0.4115918955339033,0.0093347725756797,0.0003233189301656,0.0026429288985358,1.0,0.0670260882624944,0.9453861322345506,0.987106283452466
8316,2024,11,70104,3.0,2.3920253976062233,0.989866414233759,0.2751987228780567,0.0827597123267521,0.0005390950827842,0.0052465175953079,1.0,0.0803119111007863,0.9522829837234272,0.9801896203607114
8317,2024,11,70105,1.0,2.7045003609097154,0.9617292840137504,0.4374086232511389,0.0613905238086188,0.018410138288757,0.0381458630741141,1.0,0.0956010477715823,0.958910727013436,0.9788571393959856
8318,2024,11,150115,33.0,0.6253632743255524,1.0,0.203125,0.0255830712788259,0.0,0.0,1.0,0.0927351475431681,0.959715131818342,0.9880542704418394
8319,2024,11,150101,70.0,1.128599482150945,0.8950667679095099,0.4177868924502541,0.0563509793563378,0.0121235157161972,0.0271851904630645,1.0,0.0923772977946796,0.9681732120121485,0.9849578516806567
8320,2024,11,150116,7.0,1.1391035428129177,0.959068958618298,0.4323000189195352,0.0639575213056418,0.0162592778593878,0.0305690797592522,1.0,0.0845574602922806,0.9553411716458494,0.9898827017842086
8321,2024,11,150117,127.0,1.7175146450981047,0.47265625,0.6204695401390644,0.0,0.0,0.0,1.0,0.090617191440007,0.9637902302625714,0.987925207392746
8322,2024,11,150118,132.0,-0.6529433937341874,0.98542416771476,0.5250469575737086,0.1194220276539362,0.0026068598237203,0.1353361244208459,1.0,0.1042221086746025,0.9771785487803132,0.9879518002457004
8323,2024,11,150119,34.0,-0.15118447268490082,0.8631548491830751,0.4858306136092742,0.0478106255220228,0.0382861690247007,0.091375365551259,1.0,0.0809282953271783,0.9774754571471131,0.9909232550878424
8324,2024,11,150120,4.0,1.5410297528647985,0.964753707130604,0.4407593799722509,0.0625915392968041,0.0162592778593878,0.028541675490256,1.0,0.0850363951754439,0.9535456829795124,0.9903718403129604
8325,2024,11,70107,22.0,1.2285547895613067,1.0,0.7858049876869742,0.01953125,0.0,0.1300419659939496,1.0,0.0865990983818745,0.9621143176686544,0.9789442049143984
8326,2024,11,150122,23.0,1.0682743598507156,0.9925018108758276,0.2780285872361765,0.0103143826106558,0.0006089760120401,0.0008928571428571,1.0,0.0797815680076876,0.9498641525895952,0.9903961059711068
8327,2024,11,150123,60.0,-0.11744471387559259,0.9750739390484956,0.5124035872361765,0.0094200770947359,0.109441278317513,0.1187482796101747,1.0,0.0824257279340455,0.9686629686586926,0.9896665766874602
8328,2024,11,150124,93.0,0.06206217993705173,0.8426926482209818,0.522522650284911,0.0582776387084519,0.032361955263748,0.0762571214282956,1.0,0.0845075603174323,0.9760364673017188,0.98936847342872
8329,2024,11,150121,9.0,1.5410297528647985,0.9660600616113442,0.4394064863786659,0.0618326202599484,0.0162680942744543,0.0281316041618,1.0,0.09592070038282,0.9605076609004516,0.9900654323656648
8330,2024,11,150125,183.0,1.1856423671347156,0.78125,0.8725841236477248,0.1177884615384615,0.0868055555555555,0.0,1.0,0.0942010882207926,0.9709228818758252,0.9838072457533622
8333,2024,11,150128,56.0,0.7695856945256571,0.9536844590094924,0.4526082190819779,0.063136759418861,0.0158416701513638,0.0258329085158476,1.0,0.091879921427822,0.965408001469715,0.9851946951016206
8334,2024,11,150129,1.0,-0.4636594359883921,0.8213345496166735,0.5558053499942738,0.0587250295412186,0.0375776282869439,0.0797376321793622,1.0,0.0804162534607266,0.976489593262983,0.9895226936408686
8335,2024,11,150130,14.0,0.5900788007130127,0.9605191946757274,0.4330203268679288,0.0590754609078268,0.0158416701513638,0.0270390970932048,1.0,0.0909077005137317,0.9589192934046404,0.9901692373293666
8336,2024,11,150131,3.0,1.0490478957486624,0.9543906289343684,0.4403605262708963,0.0621867480284546,0.0156160506349818,0.0280780476059217,1.0,0.0850631367144141,0.9602574707741112,0.9904874131076384
8337,2024,11,150132,300.0,0.018545357194593177,0.8157842529747693,0.5900796112489661,0.0627046384070317,0.1899412511349642,0.2057495947730729,1.0,0.0850369154582672,0.97703150891001,0.985488144308828
8338,2024,11,150133,158.0,0.48574680136016163,0.3855294793641778,0.2110643015218907,0.0074774197417872,0.0006089760120401,0.0008528474013088,1.0,0.0773638215346591,0.961568842158926,0.9870148328294271
8339,2024,11,150134,12.0,0.2911298996508309,0.9720438357047734,0.398077611742632,0.0495599529716926,0.0157201827766036,0.0251688661228657,1.0,0.0940586777213434,0.9614608513942308,0.9846953475434084
8340,2024,11,150135,226.0,1.990099187554343,0.3375,0.3367149333826795,0.0,0.0,0.0,1.0,0.083150069179472,0.962135719379282,0.9853138058488972
8341,2024,11,150136,16.0,2.08088011499764,0.9915312813136776,0.3973467690543583,0.0105195929076531,0.0005479114978506,0.0012479707792207,1.0,0.0848533553081054,0.9519289133093816,0.9905106230540311
8342,2024,11,150137,19.0,0.07694349582233062,0.9505220075575608,0.4431192902046286,0.0608910160395768,0.0197448515076929,0.0311095417984238,1.0,0.0854732608484504,0.9631444921037648,0.9871611070575425
8344,2024,11,150139,6.0,1.0077199822582632,0.8486430355614809,0.5365081645191464,0.0635327061151602,0.0214921942883963,0.042642100467868,1.0,0.0831880481869193,0.9696246977242116,0.9792104229378356
8345,2024,11,150140,33.0,0.5900788007130127,1.0,0.624109218651918,0.0,0.0111607142857142,0.0334821428571428,1.0,0.0705328157154566,0.960315427427649,0.9866001945332756
8346,2024,11,150141,8.0,0.7299245289706279,0.9664576589562432,0.433764101711743,0.0595321063649093,0.0156771151491713,0.026554608392311,1.0,0.0888561371918477,0.9594803381520236,0.9906441912163269
8347,2024,11,70106,344.0,1.9983320999650782,0.9849759615384616,0.6736778846153846,0.1105769230769231,0.0456730769230769,0.1286057692307692,1.0,0.0808914194192109,0.9755570268851076,0.9781494967306876
8348,2024,11,150142,80.0,0.7734413517130864,0.5116283407590544,0.3797733159852665,0.1351487546995965,0.0040064102564102,0.0120192307692307,1.0,0.0880940251833552,0.9546965619707042,0.9867454283340475
8349,2024,11,150143,355.0,0.4903527485948767,0.15625,0.6499360255719299,0.1607142857142857,0.2008928571428571,0.28125,1.0,0.0817153867871429,0.9758656540772253,0.9867348768428372
8350,2024,12,150102,10.0,-0.012650997570566695,0.3879900285708219,0.6765570778543907,0.1146630465079309,0.0098360729832912,0.0384132237908251,1.0,0.0736139174831262,0.977978912458508,0.9886830884835548
8351,2024,12,150103,146.0,0.2942585601094387,0.9902022756005058,0.5714285714285714,0.1084656084656084,0.0121693121693121,0.156084656084656,1.0,0.1056906034929921,0.9769931618591148,0.9854343504104152
8352,2024,12,150104,3.0,0.5755737564130088,0.9360990443515976,0.4930903025486932,0.0620734949401044,0.012233232855589,0.025456002755022,1.0,0.0804724260449621,0.9636719289070186,0.989506571969938
8353,2024,12,70102,5.0,1.826911102270122,1.0,0.4368131868131868,0.0,0.0,0.0,1.0,0.0928942512433848,0.9565742869210636,0.978637755543202
8354,2024,12,150105,13.0,0.9887537538933299,0.9502013463618108,0.5226907562513915,0.0682464604037063,0.0116400161806917,0.0247800743174741,1.0,0.087427443579936,0.9640404731708174,0.9846149548471412
8355,2024,12,70101,69.0,2.118722108828414,0.9948824041811848,0.4672759433962264,0.1366223908918406,0.0098039215686274,0.0080645161290322,0.97,0.1008409095308636,0.978452412967968,0.9783765227686329
8356,2024,12,150106,216.0,-0.36660353374441385,0.775447447853821,0.5867827246142733,0.0790450951267365,0.0363112612654685,0.0928532900084147,1.0,0.0644407338815321,0.972591419252266,0.9893509814812372
8357,2024,12,70103,4.0,1.5543265598138838,1.0,0.4928571428571427,0.0833333333333333,0.0,0.0,1.0,0.0891875436447491,0.9636925087919832,0.9845606010338384
8358,2024,12,150107,100.0,-0.30722641305798454,0.8708434488569526,0.5633117372351079,0.0657379075997189,0.0165750501108744,0.0585713841410107,1.0,0.0817824721172502,0.9676071523693924,0.9855468491337032
8359,2024,12,150108,57.0,0.4426056869221618,0.91,0.74575,0.0,0.0,0.0,1.0,0.0774742364238822,0.96788962132347,0.9889421966952971
8360,2024,12,150109,24.0,-2.1625894930397593,0.8685144001423241,0.5657788704171183,0.0618114308312549,0.0295829456601115,0.0938017085094477,1.0,0.0804920419173008,0.9735865527880794,0.9931486891958636
8361,2024,12,150110,645.0,0.7003089134931213,0.4761005290304931,0.434932417314855,0.1473118279569892,0.0,0.064516129032258,1.0,0.0742923856663531,0.9633854711186954,0.9841884650469368
8362,2024,12,150111,104.0,0.2445910753290342,0.9838709677419356,0.706321540062435,0.0234131113423517,0.0,0.0,1.0,0.1020105614464798,0.9720245183106022,0.9863671297279856
8363,2024,12,150112,365.0,0.9887537538933299,0.9611387994473876,0.4713449520105461,0.1324042330222927,0.0089292676368184,0.0661097424966308,1.0,0.08476017295752,0.9650062409712998,0.9831503533246592
8364,2024,12,150113,24.0,1.0490478957486624,0.9612565369120992,0.4946056600399048,0.0645898466630657,0.011676026418348,0.0240722105143066,1.0,0.0853688360354103,0.9611783971967588,0.990437663079089
8365,2024,12,150114,35.0,0.2911298996508309,0.9500940253837808,0.4917477531981886,0.0298712722421752,0.0011885829703378,0.0089598484774886,1.0,0.0713884998999241,0.9553327068563,0.9885560873866068
8366,2024,12,70104,2.0,1.9598791717609692,0.9675725255480286,0.4002712822660076,0.081168870651033,0.0017251042649096,0.0167888563049853,1.0,0.0834786456790417,0.9556080191705648,0.9802024744368006
8368,2024,12,150115,35.0,0.5606924405277312,1.0,0.2833333333333333,0.0867400419287211,0.0,0.0,1.0,0.0888437428251957,0.960277864733712,0.987552228322183
8369,2024,12,150101,86.0,0.9887537538933299,0.9378173439463762,0.3784198439613979,0.0547106802214226,0.0071843056095983,0.0161097424966308,1.0,0.0827191751615397,0.9649054031790676,0.9847572419342858
8370,2024,12,150116,10.0,1.009761875217275,0.9524461679964666,0.4922226979310886,0.0682769541931587,0.0110407681325266,0.0269381882444314,1.0,0.078899926346871,0.961857575742141,0.989957933006514
8371,2024,12,150117,119.0,1.5627881642360275,0.6875,0.6084544879898862,0.0,0.0,0.0,1.0,0.0916198111584698,0.9641890178329756,0.987925207392746
8372,2024,12,150118,182.0,-0.2606875887361878,0.9470015584603146,0.5413500197744243,0.1071504884925958,0.0098744729606243,0.1416971089082794,1.0,0.1024128160002003,0.9776332354032464,0.9884561872206864
8373,2024,12,150119,43.0,-0.35415631993710706,0.9189065772936742,0.3558008574474712,0.0278139032872224,0.0226881001627856,0.0541483647711164,1.0,0.0630171337606792,0.9563580170734032,0.9906585802817984
8374,2024,12,150120,3.0,1.195312772188595,0.95907171721926,0.4991215087790633,0.0661994421155952,0.0110407681325266,0.0234825343822729,1.0,0.0805929950419824,0.956776883194382,0.9900313206746856
8375,2024,12,70107,21.0,0.969267054054154,1.0,0.8296829359149916,0.0625,0.0,0.128934373085315,1.0,0.0854338688267431,0.9637735533975048,0.9789542570755112
8376,2024,12,150122,18.0,0.7883226675983647,0.9760057948026482,0.4008025902668759,0.0330060243540988,0.0019487232385286,0.0028571428571428,1.0,0.0800525234954265,0.9479370518312836,0.9906877899799226
8377,2024,12,150123,62.0,-0.24678638147123513,0.9160765219218632,0.539691479155765,0.0301442467031548,0.0752120906160416,0.1049944947525592,1.0,0.0766459692281225,0.9725584456256958,0.9907171693282024
8378,2024,12,150124,72.0,-0.06727948765859082,0.824785393502669,0.5463587911804748,0.0570961596699033,0.0219739324976042,0.0589734514584005,1.0,0.0758017105937931,0.9717787001272984,0.9901745656064784
8379,2024,12,150121,14.0,1.195312772188595,0.9632923726184142,0.4974851343870742,0.0645898466630657,0.0110689806607391,0.0222973194640493,1.0,0.0921552881721465,0.9637388611153213,0.9900257277683088
8380,2024,12,150125,194.0,1.0774547105944345,0.788888888888889,0.8324465519494882,0.1324786324786325,0.0493827160493827,0.0,1.0,0.0874826675060054,0.9710586718616968,0.9841600062557488
8382,2024,12,150127,3.0,-0.7597089318841924,0.7718268951722268,0.5653885239874146,0.0595131077234171,0.0337658378720958,0.0934803169380562,1.0,0.073321391664972,0.9721563642378488,0.9911228090206966
8383,2024,12,150128,67.0,0.6297399662680412,0.9526684542327836,0.4949737515772455,0.0669642821699557,0.0112842364736259,0.0170771038491395,1.0,0.0822562419173895,0.9684197514261152,0.9855416362476151
